YearEnd,LocationDesc,Topic,Question,DataValue,StratificationCategory1,Stratification1,GeoLocation
2015,United States,"Nutrition, Physical Activity, and Weight Status",Healthy weight among high school students,67.3,Overall,Overall,
2015,Utah,"Nutrition, Physical Activity, and Weight Status",Healthy weight among high school students,0,Overall,Overall,"(39.360700171000474, -111.58713063499971)"
2015,Vermont,"Nutrition, Physical Activity, and Weight Status",Healthy weight among high school students,70.7,Overall,Overall,"(43.62538123900049, -72.51764079099962)"
2015,Virginia,"Nutrition, Physical Activity, and Weight Status",Healthy weight among high school students,67.9,Overall,Overall,"(37.54268067400045, -78.45789046299967)"
2015,Washington,"Nutrition, Physical Activity, and Weight Status",Healthy weight among high school students,0,Overall,Overall,"(47.52227862900048, -120.47001078999972)"
2015,West Virginia,"Nutrition, Physical Activity, and Weight Status",Healthy weight among high school students,62.7,Overall,Overall,"(38.66551020200046, -80.71264013499967)"
2015,Wisconsin,"Nutrition, Physical Activity, and Weight Status",Healthy weight among high school students,0,Overall,Overall,"(44.39319117400049, -89.81637074199966)"
2015,Wyoming,"Nutrition, Physical Activity, and Weight Status",Healthy weight among high school students,71.5,Overall,Overall,"(43.23554134300048, -108.10983035299967)"
2015,Alabama,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of fruit consumption among high school students,0.7,Overall,Overall,"(32.84057112200048, -86.63186076199969)"
2015,Alaska,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of fruit consumption among high school students,1,Overall,Overall,"(64.84507995700051, -147.72205903599973)"
2015,Arizona,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of fruit consumption among high school students,1,Overall,Overall,"(34.865970280000454, -111.76381127699972)"
2015,Arkansas,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of fruit consumption among high school students,1,Overall,Overall,"(34.74865012400045, -92.27449074299966)"
2015,California,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of fruit consumption among high school students,1,Overall,Overall,"(37.63864012300047, -120.99999953799971)"
2015,Colorado,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of fruit consumption among high school students,0,Overall,Overall,"(38.843840757000464, -106.13361092099967)"
2015,Connecticut,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of fruit consumption among high school students,1,Overall,Overall,"(41.56266102000046, -72.64984095199964)"
2015,Delaware,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of fruit consumption among high school students,1,Overall,Overall,"(39.008830667000495, -75.57774116799965)"
2015,District of Columbia,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of fruit consumption among high school students,1,Overall,Overall,"(38.907192, -77.036871)"
2015,Florida,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of fruit consumption among high school students,1,Overall,Overall,"(28.932040377000476, -81.92896053899966)"
2015,Georgia,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of fruit consumption among high school students,0,Overall,Overall,"(32.83968109300048, -83.62758034599966)"
2015,Guam,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of fruit consumption among high school students,0.7,Overall,Overall,"(13.444304, 144.793731)"
2015,Hawaii,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of fruit consumption among high school students,0.7,Overall,Overall,"(21.304850435000446, -157.85774940299973)"
2015,Idaho,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of fruit consumption among high school students,1,Overall,Overall,"(43.682630005000476, -114.3637300419997)"
2015,Illinois,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of fruit consumption among high school students,1,Overall,Overall,"(40.48501028300046, -88.99771017799969)"
2015,Indiana,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of fruit consumption among high school students,1,Overall,Overall,"(39.766910452000445, -86.14996019399968)"
2015,Iowa,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of fruit consumption among high school students,0,Overall,Overall,"(42.46940091300047, -93.81649055599968)"
2015,Kansas,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of fruit consumption among high school students,0,Overall,Overall,"(38.34774030000045, -98.20078122699965)"
2015,Kentucky,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of fruit consumption among high school students,1,Overall,Overall,"(37.645970271000465, -84.77497104799966)"
2015,Louisiana,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of fruit consumption among high school students,0,Overall,Overall,"(31.31266064400046, -92.44568007099969)"
2015,Maine,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of fruit consumption among high school students,1,Overall,Overall,"(45.254228894000505, -68.98503133599962)"
2015,Maryland,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of fruit consumption among high school students,1,Overall,Overall,"(39.29058096400047, -76.60926011099963)"
2015,Massachusetts,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of fruit consumption among high school students,1,Overall,Overall,"(42.27687047000046, -72.08269067499964)"
2015,Michigan,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of fruit consumption among high school students,1,Overall,Overall,"(44.6613195430005, -84.71439026999968)"
2015,Minnesota,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of fruit consumption among high school students,0,Overall,Overall,"(46.35564873600049, -94.79420050299967)"
2015,Mississippi,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of fruit consumption among high school students,0.7,Overall,Overall,"(32.745510099000455, -89.53803082499968)"
2015,Missouri,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of fruit consumption among high school students,1,Overall,Overall,"(38.635790776000476, -92.56630005299968)"
2015,Montana,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of fruit consumption among high school students,1,Overall,Overall,"(47.06652897200047, -109.42442064499971)"
2015,Nebraska,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of fruit consumption among high school students,1,Overall,Overall,"(41.6410409880005, -99.36572062299967)"
2015,Nevada,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of fruit consumption among high school students,1,Overall,Overall,"(39.493240390000494, -117.07184056399967)"
2015,New Jersey,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of fruit consumption among high school students,0,Overall,Overall,"(40.13057004800049, -74.27369128799967)"
2015,New Mexico,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of fruit consumption among high school students,1,Overall,Overall,"(34.52088095200048, -106.24058098499967)"
2015,New York,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of fruit consumption among high school students,1,Overall,Overall,"(42.82700103200045, -75.54397042699964)"
2015,North Carolina,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of fruit consumption among high school students,1,Overall,Overall,"(35.466220975000454, -79.15925046299964)"
2015,North Dakota,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of fruit consumption among high school students,1,Overall,Overall,"(47.47531977900047, -100.11842104899966)"
2015,Ohio,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of fruit consumption among high school students,0,Overall,Overall,"(40.06021014100048, -82.40426005599966)"
2015,Oklahoma,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of fruit consumption among high school students,1,Overall,Overall,"(35.47203135600046, -97.52107021399968)"
2015,Oregon,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of fruit consumption among high school students,0,Overall,Overall,"(44.56744942400047, -120.15503132599969)"
2015,Pennsylvania,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of fruit consumption among high school students,1,Overall,Overall,"(40.79373015200048, -77.86070029399963)"
2015,Puerto Rico,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of fruit consumption among high school students,1,Overall,Overall,"(18.220833, -66.590149)"
2015,Rhode Island,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of fruit consumption among high school students,1,Overall,Overall,"(41.70828019300046, -71.52247031399963)"
2015,South Carolina,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of fruit consumption among high school students,0.7,Overall,Overall,"(33.998821303000454, -81.04537120699968)"
2015,South Dakota,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of fruit consumption among high school students,1,Overall,Overall,"(44.353130053000484, -100.3735306369997)"
2015,Tennessee,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of fruit consumption among high school students,1,Overall,Overall,"(35.68094058000048, -85.77449091399967)"
2015,Texas,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of fruit consumption among high school students,0,Overall,Overall,"(31.827240407000488, -99.42677020599967)"
2015,United States,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of fruit consumption among high school students,1,Overall,Overall,
2015,Utah,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of fruit consumption among high school students,0,Overall,Overall,"(39.360700171000474, -111.58713063499971)"
2015,Vermont,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of fruit consumption among high school students,1,Overall,Overall,"(43.62538123900049, -72.51764079099962)"
2015,Virginia,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of fruit consumption among high school students,1,Overall,Overall,"(37.54268067400045, -78.45789046299967)"
2015,Washington,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of fruit consumption among high school students,0,Overall,Overall,"(47.52227862900048, -120.47001078999972)"
2015,West Virginia,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of fruit consumption among high school students,1,Overall,Overall,"(38.66551020200046, -80.71264013499967)"
2015,Wisconsin,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of fruit consumption among high school students,0,Overall,Overall,"(44.39319117400049, -89.81637074199966)"
2015,Wyoming,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of fruit consumption among high school students,1,Overall,Overall,"(43.23554134300048, -108.10983035299967)"
2015,Alabama,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of vegetable consumption among high school students,1,Overall,Overall,"(32.84057112200048, -86.63186076199969)"
2015,Alaska,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of vegetable consumption among high school students,1.3,Overall,Overall,"(64.84507995700051, -147.72205903599973)"
2015,Arizona,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of vegetable consumption among high school students,1.1,Overall,Overall,"(34.865970280000454, -111.76381127699972)"
2015,Arkansas,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of vegetable consumption among high school students,1,Overall,Overall,"(34.74865012400045, -92.27449074299966)"
2015,California,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of vegetable consumption among high school students,1.3,Overall,Overall,"(37.63864012300047, -120.99999953799971)"
2015,Colorado,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of vegetable consumption among high school students,0,Overall,Overall,"(38.843840757000464, -106.13361092099967)"
2015,Connecticut,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of vegetable consumption among high school students,1.3,Overall,Overall,"(41.56266102000046, -72.64984095199964)"
2015,District of Columbia,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of vegetable consumption among high school students,1,Overall,Overall,"(38.907192, -77.036871)"
2015,Florida,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of vegetable consumption among high school students,1,Overall,Overall,"(28.932040377000476, -81.92896053899966)"
2015,Georgia,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of vegetable consumption among high school students,0,Overall,Overall,"(32.83968109300048, -83.62758034599966)"
2015,Guam,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of vegetable consumption among high school students,1.1,Overall,Overall,"(13.444304, 144.793731)"
2015,Idaho,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of vegetable consumption among high school students,1.3,Overall,Overall,"(43.682630005000476, -114.3637300419997)"
2015,Illinois,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of vegetable consumption among high school students,1.1,Overall,Overall,"(40.48501028300046, -88.99771017799969)"
2015,Indiana,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of vegetable consumption among high school students,1.1,Overall,Overall,"(39.766910452000445, -86.14996019399968)"
2015,Iowa,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of vegetable consumption among high school students,0,Overall,Overall,"(42.46940091300047, -93.81649055599968)"
2015,Kansas,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of vegetable consumption among high school students,0,Overall,Overall,"(38.34774030000045, -98.20078122699965)"
2015,Kentucky,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of vegetable consumption among high school students,1,Overall,Overall,"(37.645970271000465, -84.77497104799966)"
2015,Louisiana,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of vegetable consumption among high school students,0,Overall,Overall,"(31.31266064400046, -92.44568007099969)"
2015,Maryland,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of vegetable consumption among high school students,1.1,Overall,Overall,"(39.29058096400047, -76.60926011099963)"
2015,Massachusetts,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of vegetable consumption among high school students,1.3,Overall,Overall,"(42.27687047000046, -72.08269067499964)"
2015,Michigan,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of vegetable consumption among high school students,1.1,Overall,Overall,"(44.6613195430005, -84.71439026999968)"
2015,Minnesota,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of vegetable consumption among high school students,0,Overall,Overall,"(46.35564873600049, -94.79420050299967)"
2015,Mississippi,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of vegetable consumption among high school students,1,Overall,Overall,"(32.745510099000455, -89.53803082499968)"
2015,Missouri,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of vegetable consumption among high school students,1,Overall,Overall,"(38.635790776000476, -92.56630005299968)"
2015,Montana,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of vegetable consumption among high school students,1.3,Overall,Overall,"(47.06652897200047, -109.42442064499971)"
2015,Nebraska,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of vegetable consumption among high school students,1.1,Overall,Overall,"(41.6410409880005, -99.36572062299967)"
2015,Nevada,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of vegetable consumption among high school students,1.1,Overall,Overall,"(39.493240390000494, -117.07184056399967)"
2015,New Jersey,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of vegetable consumption among high school students,0,Overall,Overall,"(40.13057004800049, -74.27369128799967)"
2015,New Mexico,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of vegetable consumption among high school students,1.1,Overall,Overall,"(34.52088095200048, -106.24058098499967)"
2015,North Carolina,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of vegetable consumption among high school students,1.1,Overall,Overall,"(35.466220975000454, -79.15925046299964)"
2015,North Dakota,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of vegetable consumption among high school students,1.1,Overall,Overall,"(47.47531977900047, -100.11842104899966)"
2015,Ohio,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of vegetable consumption among high school students,0,Overall,Overall,"(40.06021014100048, -82.40426005599966)"
2015,Oklahoma,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of vegetable consumption among high school students,1,Overall,Overall,"(35.47203135600046, -97.52107021399968)"
2015,Oregon,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of vegetable consumption among high school students,0,Overall,Overall,"(44.56744942400047, -120.15503132599969)"
2015,Pennsylvania,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of vegetable consumption among high school students,1.1,Overall,Overall,"(40.79373015200048, -77.86070029399963)"
2015,Puerto Rico,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of vegetable consumption among high school students,0.7,Overall,Overall,"(18.220833, -66.590149)"
2015,Rhode Island,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of vegetable consumption among high school students,1.1,Overall,Overall,"(41.70828019300046, -71.52247031399963)"
2015,South Carolina,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of vegetable consumption among high school students,0.9,Overall,Overall,"(33.998821303000454, -81.04537120699968)"
2015,South Dakota,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of vegetable consumption among high school students,1.1,Overall,Overall,"(44.353130053000484, -100.3735306369997)"
2015,Tennessee,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of vegetable consumption among high school students,1,Overall,Overall,"(35.68094058000048, -85.77449091399967)"
2015,Texas,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of vegetable consumption among high school students,0,Overall,Overall,"(31.827240407000488, -99.42677020599967)"
2015,United States,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of vegetable consumption among high school students,1.1,Overall,Overall,
2015,Utah,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of vegetable consumption among high school students,0,Overall,Overall,"(39.360700171000474, -111.58713063499971)"
2015,Vermont,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of vegetable consumption among high school students,1.6,Overall,Overall,"(43.62538123900049, -72.51764079099962)"
2015,Virginia,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of vegetable consumption among high school students,1.1,Overall,Overall,"(37.54268067400045, -78.45789046299967)"
2015,Washington,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of vegetable consumption among high school students,0,Overall,Overall,"(47.52227862900048, -120.47001078999972)"
2015,West Virginia,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of vegetable consumption among high school students,1,Overall,Overall,"(38.66551020200046, -80.71264013499967)"
2015,Wisconsin,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of vegetable consumption among high school students,0,Overall,Overall,"(44.39319117400049, -89.81637074199966)"
2015,Wyoming,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of vegetable consumption among high school students,1.3,Overall,Overall,"(43.23554134300048, -108.10983035299967)"
2015,Alabama,"Nutrition, Physical Activity, and Weight Status",Meeting aerobic physical activity guidelines among high school students,25.4,Overall,Overall,"(32.84057112200048, -86.63186076199969)"
2015,Alaska,"Nutrition, Physical Activity, and Weight Status",Meeting aerobic physical activity guidelines among high school students,20.9,Overall,Overall,"(64.84507995700051, -147.72205903599973)"
2015,Arizona,"Nutrition, Physical Activity, and Weight Status",Meeting aerobic physical activity guidelines among high school students,26,Overall,Overall,"(34.865970280000454, -111.76381127699972)"
2015,Arkansas,"Nutrition, Physical Activity, and Weight Status",Meeting aerobic physical activity guidelines among high school students,28.6,Overall,Overall,"(34.74865012400045, -92.27449074299966)"
2015,California,"Nutrition, Physical Activity, and Weight Status",Meeting aerobic physical activity guidelines among high school students,25.3,Overall,Overall,"(37.63864012300047, -120.99999953799971)"
2015,Colorado,"Nutrition, Physical Activity, and Weight Status",Meeting aerobic physical activity guidelines among high school students,0,Overall,Overall,"(38.843840757000464, -106.13361092099967)"
2015,Connecticut,"Nutrition, Physical Activity, and Weight Status",Meeting aerobic physical activity guidelines among high school students,25.3,Overall,Overall,"(41.56266102000046, -72.64984095199964)"
2015,Delaware,"Nutrition, Physical Activity, and Weight Status",Meeting aerobic physical activity guidelines among high school students,24.7,Overall,Overall,"(39.008830667000495, -75.57774116799965)"
2015,District of Columbia,"Nutrition, Physical Activity, and Weight Status",Meeting aerobic physical activity guidelines among high school students,16,Overall,Overall,"(38.907192, -77.036871)"
2015,Florida,"Nutrition, Physical Activity, and Weight Status",Meeting aerobic physical activity guidelines among high school students,24.1,Overall,Overall,"(28.932040377000476, -81.92896053899966)"
2015,Georgia,"Nutrition, Physical Activity, and Weight Status",Meeting aerobic physical activity guidelines among high school students,0,Overall,Overall,"(32.83968109300048, -83.62758034599966)"
2015,Guam,"Nutrition, Physical Activity, and Weight Status",Meeting aerobic physical activity guidelines among high school students,23.5,Overall,Overall,"(13.444304, 144.793731)"
2015,Hawaii,"Nutrition, Physical Activity, and Weight Status",Meeting aerobic physical activity guidelines among high school students,20.3,Overall,Overall,"(21.304850435000446, -157.85774940299973)"
2015,Idaho,"Nutrition, Physical Activity, and Weight Status",Meeting aerobic physical activity guidelines among high school students,29.6,Overall,Overall,"(43.682630005000476, -114.3637300419997)"
2015,Illinois,"Nutrition, Physical Activity, and Weight Status",Meeting aerobic physical activity guidelines among high school students,26.8,Overall,Overall,"(40.48501028300046, -88.99771017799969)"
2015,Indiana,"Nutrition, Physical Activity, and Weight Status",Meeting aerobic physical activity guidelines among high school students,25.3,Overall,Overall,"(39.766910452000445, -86.14996019399968)"
2015,Iowa,"Nutrition, Physical Activity, and Weight Status",Meeting aerobic physical activity guidelines among high school students,0,Overall,Overall,"(42.46940091300047, -93.81649055599968)"
2015,Kansas,"Nutrition, Physical Activity, and Weight Status",Meeting aerobic physical activity guidelines among high school students,0,Overall,Overall,"(38.34774030000045, -98.20078122699965)"
2015,Kentucky,"Nutrition, Physical Activity, and Weight Status",Meeting aerobic physical activity guidelines among high school students,20.2,Overall,Overall,"(37.645970271000465, -84.77497104799966)"
2015,Louisiana,"Nutrition, Physical Activity, and Weight Status",Meeting aerobic physical activity guidelines among high school students,0,Overall,Overall,"(31.31266064400046, -92.44568007099969)"
2015,Maine,"Nutrition, Physical Activity, and Weight Status",Meeting aerobic physical activity guidelines among high school students,21.6,Overall,Overall,"(45.254228894000505, -68.98503133599962)"
2015,Maryland,"Nutrition, Physical Activity, and Weight Status",Meeting aerobic physical activity guidelines among high school students,19.5,Overall,Overall,"(39.29058096400047, -76.60926011099963)"
2015,Massachusetts,"Nutrition, Physical Activity, and Weight Status",Meeting aerobic physical activity guidelines among high school students,24.1,Overall,Overall,"(42.27687047000046, -72.08269067499964)"
2015,Michigan,"Nutrition, Physical Activity, and Weight Status",Meeting aerobic physical activity guidelines among high school students,24.6,Overall,Overall,"(44.6613195430005, -84.71439026999968)"
2015,Minnesota,"Nutrition, Physical Activity, and Weight Status",Meeting aerobic physical activity guidelines among high school students,0,Overall,Overall,"(46.35564873600049, -94.79420050299967)"
2015,Mississippi,"Nutrition, Physical Activity, and Weight Status",Meeting aerobic physical activity guidelines among high school students,21.2,Overall,Overall,"(32.745510099000455, -89.53803082499968)"
2015,Missouri,"Nutrition, Physical Activity, and Weight Status",Meeting aerobic physical activity guidelines among high school students,26,Overall,Overall,"(38.635790776000476, -92.56630005299968)"
2015,Montana,"Nutrition, Physical Activity, and Weight Status",Meeting aerobic physical activity guidelines among high school students,28.7,Overall,Overall,"(47.06652897200047, -109.42442064499971)"
2015,Nebraska,"Nutrition, Physical Activity, and Weight Status",Meeting aerobic physical activity guidelines among high school students,29.7,Overall,Overall,"(41.6410409880005, -99.36572062299967)"
2015,Nevada,"Nutrition, Physical Activity, and Weight Status",Meeting aerobic physical activity guidelines among high school students,28.6,Overall,Overall,"(39.493240390000494, -117.07184056399967)"
2015,New Hampshire,"Nutrition, Physical Activity, and Weight Status",Meeting aerobic physical activity guidelines among high school students,22.3,Overall,Overall,"(43.65595011300047, -71.50036091999965)"
2015,New Jersey,"Nutrition, Physical Activity, and Weight Status",Meeting aerobic physical activity guidelines among high school students,0,Overall,Overall,"(40.13057004800049, -74.27369128799967)"
2015,New Mexico,"Nutrition, Physical Activity, and Weight Status",Meeting aerobic physical activity guidelines among high school students,30.9,Overall,Overall,"(34.52088095200048, -106.24058098499967)"
2015,New York,"Nutrition, Physical Activity, and Weight Status",Meeting aerobic physical activity guidelines among high school students,23.3,Overall,Overall,"(42.82700103200045, -75.54397042699964)"
2015,North Carolina,"Nutrition, Physical Activity, and Weight Status",Meeting aerobic physical activity guidelines among high school students,24.3,Overall,Overall,"(35.466220975000454, -79.15925046299964)"
2015,North Dakota,"Nutrition, Physical Activity, and Weight Status",Meeting aerobic physical activity guidelines among high school students,25.4,Overall,Overall,"(47.47531977900047, -100.11842104899966)"
2015,Ohio,"Nutrition, Physical Activity, and Weight Status",Meeting aerobic physical activity guidelines among high school students,0,Overall,Overall,"(40.06021014100048, -82.40426005599966)"
2015,Oklahoma,"Nutrition, Physical Activity, and Weight Status",Meeting aerobic physical activity guidelines among high school students,32.2,Overall,Overall,"(35.47203135600046, -97.52107021399968)"
2015,Oregon,"Nutrition, Physical Activity, and Weight Status",Meeting aerobic physical activity guidelines among high school students,0,Overall,Overall,"(44.56744942400047, -120.15503132599969)"
2015,Pennsylvania,"Nutrition, Physical Activity, and Weight Status",Meeting aerobic physical activity guidelines among high school students,24.8,Overall,Overall,"(40.79373015200048, -77.86070029399963)"
2015,Puerto Rico,"Nutrition, Physical Activity, and Weight Status",Meeting aerobic physical activity guidelines among high school students,18.3,Overall,Overall,"(18.220833, -66.590149)"
2015,Rhode Island,"Nutrition, Physical Activity, and Weight Status",Meeting aerobic physical activity guidelines among high school students,20.3,Overall,Overall,"(41.70828019300046, -71.52247031399963)"
2015,South Carolina,"Nutrition, Physical Activity, and Weight Status",Meeting aerobic physical activity guidelines among high school students,23.6,Overall,Overall,"(33.998821303000454, -81.04537120699968)"
2015,South Dakota,"Nutrition, Physical Activity, and Weight Status",Meeting aerobic physical activity guidelines among high school students,28.1,Overall,Overall,"(44.353130053000484, -100.3735306369997)"
2015,Tennessee,"Nutrition, Physical Activity, and Weight Status",Meeting aerobic physical activity guidelines among high school students,25.9,Overall,Overall,"(35.68094058000048, -85.77449091399967)"
2015,Texas,"Nutrition, Physical Activity, and Weight Status",Meeting aerobic physical activity guidelines among high school students,0,Overall,Overall,"(31.827240407000488, -99.42677020599967)"
2015,United States,"Nutrition, Physical Activity, and Weight Status",Meeting aerobic physical activity guidelines among high school students,27.1,Overall,Overall,
2015,Utah,"Nutrition, Physical Activity, and Weight Status",Meeting aerobic physical activity guidelines among high school students,0,Overall,Overall,"(39.360700171000474, -111.58713063499971)"
2015,Vermont,"Nutrition, Physical Activity, and Weight Status",Meeting aerobic physical activity guidelines among high school students,23.1,Overall,Overall,"(43.62538123900049, -72.51764079099962)"
2015,Virginia,"Nutrition, Physical Activity, and Weight Status",Meeting aerobic physical activity guidelines among high school students,25.1,Overall,Overall,"(37.54268067400045, -78.45789046299967)"
2015,Washington,"Nutrition, Physical Activity, and Weight Status",Meeting aerobic physical activity guidelines among high school students,0,Overall,Overall,"(47.52227862900048, -120.47001078999972)"
2015,West Virginia,"Nutrition, Physical Activity, and Weight Status",Meeting aerobic physical activity guidelines among high school students,25.8,Overall,Overall,"(38.66551020200046, -80.71264013499967)"
2015,Wisconsin,"Nutrition, Physical Activity, and Weight Status",Meeting aerobic physical activity guidelines among high school students,0,Overall,Overall,"(44.39319117400049, -89.81637074199966)"
2015,Wyoming,"Nutrition, Physical Activity, and Weight Status",Meeting aerobic physical activity guidelines among high school students,27.1,Overall,Overall,"(43.23554134300048, -108.10983035299967)"
2015,Alabama,"Nutrition, Physical Activity, and Weight Status",Obesity among high school students,16.1,Overall,Overall,"(32.84057112200048, -86.63186076199969)"
2015,Alaska,"Nutrition, Physical Activity, and Weight Status",Obesity among high school students,14,Overall,Overall,"(64.84507995700051, -147.72205903599973)"
2015,Arizona,"Nutrition, Physical Activity, and Weight Status",Obesity among high school students,10.9,Overall,Overall,"(34.865970280000454, -111.76381127699972)"
2015,Arkansas,"Nutrition, Physical Activity, and Weight Status",Obesity among high school students,18,Overall,Overall,"(34.74865012400045, -92.27449074299966)"
2015,California,"Nutrition, Physical Activity, and Weight Status",Obesity among high school students,13.9,Overall,Overall,"(37.63864012300047, -120.99999953799971)"
2015,Colorado,"Nutrition, Physical Activity, and Weight Status",Obesity among high school students,0,Overall,Overall,"(38.843840757000464, -106.13361092099967)"
2015,Connecticut,"Nutrition, Physical Activity, and Weight Status",Obesity among high school students,12.3,Overall,Overall,"(41.56266102000046, -72.64984095199964)"
2015,Delaware,"Nutrition, Physical Activity, and Weight Status",Obesity among high school students,15.8,Overall,Overall,"(39.008830667000495, -75.57774116799965)"
2015,District of Columbia,"Nutrition, Physical Activity, and Weight Status",Obesity among high school students,15.1,Overall,Overall,"(38.907192, -77.036871)"
2015,Florida,"Nutrition, Physical Activity, and Weight Status",Obesity among high school students,12.3,Overall,Overall,"(28.932040377000476, -81.92896053899966)"
2015,Georgia,"Nutrition, Physical Activity, and Weight Status",Obesity among high school students,0,Overall,Overall,"(32.83968109300048, -83.62758034599966)"
